Date,spot_vix,vix3m,vixy,es_price,irx
2023-01-25,19.08,20.94,187.60000610351562,4032.0,4.545000076293945
2023-01-26,18.73,20.7,185.1999969482422,4075.5,4.543000221252441
2023-01-27,18.51,20.47,182.0,4084.25,4.547999858856201
2023-01-30,19.94,21.37,187.1999969482422,4032.5,4.534999847412109
2023-01-31,19.4,20.81,183.0,4090.0,4.570000171661377
2023-02-01,17.87,19.97,176.60000610351562,4132.25,4.519999980926514
2023-02-02,18.73,20.84,181.0,4191.5,4.510000228881836
2023-02-03,18.33,20.78,182.1999969482422,4147.75,4.5229997634887695
2023-02-06,19.43,21.43,187.0,4123.5,4.5329999923706055
2023-02-07,18.66,20.78,181.1999969482422,4175.75,4.570000171661377
2023-02-08,19.63,21.82,188.60000610351562,4130.5,4.585000038146973
2023-02-09,20.71,22.5,193.8000030517578,4091.75,4.61299991607666
2023-02-10,20.53,22.55,196.39999389648438,4099.75,4.635000228881836
2023-02-13,20.34,21.97,189.39999389648438,4147.25,4.644999980926514
2023-02-14,18.91,21.14,182.1999969482422,4145.5,4.659999847412109
2023-02-15,18.23,20.68,178.60000610351562,4158.25,4.64300012588501
2023-02-16,20.17,21.88,188.0,4099.75,4.664999961853027
2023-02-17,20.02,21.77,189.0,4087.5,4.679999828338623
2023-02-21,22.87,23.38,203.39999389648438,4005.75,4.688000202178955
2023-02-22,22.29,22.68,197.0,3999.0,4.695000171661377
2023-02-23,21.14,21.74,190.39999389648438,4018.75,4.690000057220459
2023-02-24,21.67,22.43,197.60000610351562,3975.75,4.703000068664551
2023-02-27,20.95,21.59,190.60000610351562,3988.0,4.664999961853027
2023-02-28,20.7,21.32,186.39999389648438,3975.5,4.710000038146973
2023-03-01,20.58,21.36,187.60000610351562,3956.5,4.724999904632568
2023-03-02,19.59,20.63,181.0,3984.75,4.7230000495910645
2023-03-03,18.49,19.98,175.1999969482422,4049.75,4.7179999351501465
2023-03-06,18.61,19.99,173.39999389648438,4052.5,4.728000164031982
2023-03-07,19.59,20.59,177.0,3989.75,4.84499979019165
2023-03-08,19.11,20.19,173.39999389648438,3995.0,4.882999897003174
2023-03-09,22.61,22.87,192.1999969482422,3920.0,4.8480000495910645
2023-03-10,24.8,25.39,212.39999389648438,3862.75,4.802999973297119
2023-03-13,26.52,26.64,219.0,3856.75,4.6579999923706055
2023-03-14,23.73,24.87,206.8000030517578,3920.5,4.679999828338623
2023-03-15,26.14,27.2,222.39999389648438,3892.75,4.558000087738037
2023-03-16,22.99,24.56,203.1999969482422,3960.5,4.53000020980835
2023-03-17,25.51,27.42,224.60000610351562,3957.050048828125,4.293000221252441
2023-03-20,24.15,25.85,215.1999969482422,3983.0,4.465000152587891
2023-03-21,21.38,23.57,195.39999389648438,4035.75,4.605000019073486
2023-03-22,22.26,24.38,202.8000030517578,3970.5,4.563000202178955
2023-03-23,22.61,24.53,209.0,3978.0,4.502999782562256
2023-03-24,21.74,23.96,200.1999969482422,4001.25,4.502999782562256
2023-03-27,20.6,22.87,192.39999389648438,4007.25,4.583000183105469
2023-03-28,19.97,22.38,188.0,4001.5,4.627999782562256
2023-03-29,19.12,21.49,181.8000030517578,4057.5,4.630000114440918
2023-03-30,19.02,21.45,181.60000610351562,4080.0,4.664999961853027
2023-03-31,18.7,21.23,181.0,4137.75,4.585000038146973
2023-04-03,18.55,20.83,176.1999969482422,4153.75,4.570000171661377
2023-04-04,19.0,21.34,179.39999389648438,4129.0,4.728000164031982
2023-04-05,19.08,21.48,178.1999969482422,4117.25,4.704999923706055
2023-04-06,18.4,21.0,175.0,4132.0,4.710000038146973
2023-04-10,18.97,21.07,173.1999969482422,4136.25,4.8379998207092285
2023-04-11,19.1,21.01,171.8000030517578,4136.5,4.880000114440918
2023-04-12,19.09,21.05,172.0,4119.0,4.860000133514404
2023-04-13,17.8,20.26,166.1999969482422,4172.75,4.855000019073486
2023-04-14,17.07,20.03,163.60000610351562,4163.75,4.9029998779296875
2023-04-17,16.95,19.65,159.0,4176.75,4.922999858856201
2023-04-18,16.83,19.82,157.60000610351562,4180.0,5.03000020980835
2023-04-19,16.46,20.02,157.39999389648438,4178.5,4.994999885559082
2023-04-20,17.17,20.55,160.8000030517578,4152.5,4.945000171661377
2023-04-21,16.77,20.39,157.8000030517578,4156.75,4.949999809265137
2023-04-24,16.89,20.4,157.39999389648438,4159.5,4.873000144958496
2023-04-25,18.76,21.65,170.0,4093.25,4.953000068664551
2023-04-26,18.84,21.54,165.60000610351562,4076.0,4.985000133514404
2023-04-27,17.03,20.37,158.39999389648438,4153.75,5.0
2023-04-28,15.78,19.54,151.60000610351562,4188.5,4.922999858856201
2023-05-01,16.08,19.67,149.8000030517578,4185.75,4.864999771118164
2023-05-02,17.78,20.75,156.60000610351562,4136.75,5.039999961853027
2023-05-03,18.34,21.29,161.0,4107.5,5.09499979019165
2023-05-04,20.09,22.77,169.0,4075.75,5.054999828338623
2023-05-05,17.19,20.78,156.0,4150.25,5.079999923706055
2023-05-08,16.98,20.71,153.39999389648438,4152.75,5.083000183105469
2023-05-09,17.71,21.17,156.60000610351562,4134.0,5.123000144958496
2023-05-10,16.94,20.69,152.0,4152.0,5.065000057220459
2023-05-11,16.93,20.62,150.60000610351562,4143.75,5.014999866485596
2023-05-12,17.03,20.66,150.39999389648438,4138.0,5.0279998779296875
2023-05-15,17.12,20.31,147.0,4150.0,5.0
2023-05-16,17.99,20.9,150.8000030517578,4123.0,5.058000087738037
2023-05-17,16.87,20.05,145.8000030517578,4171.5,5.0879998207092285
2023-05-18,16.05,19.33,140.0,4212.0,5.125
2023-05-19,16.81,20.04,143.8000030517578,4204.75,5.085000038146973
2023-05-22,17.21,20.36,144.1999969482422,4205.0,5.09499979019165
2023-05-23,18.53,21.06,146.39999389648438,4158.75,5.1529998779296875
2023-05-24,20.03,22.02,152.60000610351562,4126.0,5.184999942779541
2023-05-25,19.14,21.38,148.8000030517578,4159.75,5.163000106811523
2023-05-26,17.95,20.44,143.0,4213.25,5.114999771118164
2023-05-30,17.46,20.13,139.1999969482422,4215.0,5.14300012588501
2023-05-31,17.94,20.21,138.0,4190.5,5.248000144958496
2023-06-01,15.65,18.75,130.39999389648438,4228.0,5.203000068664551
2023-06-02,14.6,17.92,125.19999694824219,4288.0,5.215000152587891
2023-06-05,14.73,17.9,122.5999984741211,4281.0,5.14300012588501
2023-06-06,13.96,17.04,115.19999694824219,4289.75,5.1579999923706055
2023-06-07,13.94,17.14,116.0,4274.25,5.1529998779296875
2023-06-08,13.65,16.86,112.80000305175781,4298.25,5.099999904632568
2023-06-09,13.83,16.96,114.0,4304.75,5.09499979019165
2023-06-12,15.01,17.28,114.4000015258789,4342.75,5.09499979019165
2023-06-13,14.61,17.23,113.80000305175781,4371.75,5.099999904632568
2023-06-14,13.88,16.86,110.5999984741211,4374.25,5.079999923706055
2023-06-15,14.5,17.18,113.80000305175781,4426.5,5.054999828338623
2023-06-16,13.54,16.75,109.19999694824219,4453.35009765625,5.065000057220459
2023-06-20,13.88,17.3,109.5999984741211,4434.75,5.074999809265137
2023-06-21,13.2,16.89,107.19999694824219,4409.25,5.135000228881836
2023-06-22,12.91,16.56,105.0,4423.75,5.135000228881836
2023-06-23,13.44,16.87,106.23999786376953,4389.0,5.138000011444092
2023-06-26,14.25,17.05,105.83999633789062,4370.25,5.15500020980835
2023-06-27,13.74,16.44,103.23999786376953,4418.75,5.179999828338623
2023-06-28,13.43,15.9,99.4000015258789,4417.5,5.170000076293945
2023-06-29,13.54,16.1,101.68000030517578,4435.75,5.175000190734863
2023-06-30,13.59,16.02,99.83999633789062,4488.25,5.1529998779296875
2023-07-03,13.57,16.07,99.04000091552734,4492.25,5.144999980926514
2023-07-05,14.18,16.51,100.95999908447266,4483.75,5.192999839782715
2023-07-06,15.44,17.52,106.27999877929688,4447.0,5.2129998207092285
2023-07-07,14.83,17.24,103.87999725341797,4434.0,5.2129998207092285
2023-07-10,15.07,17.25,103.04000091552734,4444.25,5.224999904632568
2023-07-11,14.84,16.97,102.19999694824219,4473.5,5.243000030517578
2023-07-12,13.54,16.11,96.4800033569336,4507.5,5.230000019073486
2023-07-13,13.61,16.12,97.12000274658203,4543.5,5.2230000495910645
2023-07-14,13.34,16.04,95.95999908447266,4536.75,5.215000152587891
2023-07-17,13.48,16.27,95.76000213623047,4553.75,5.232999801635742
2023-07-18,13.3,16.13,94.23999786376953,4587.75,5.248000144958496
2023-07-19,13.76,16.56,96.31999969482422,4597.0,5.244999885559082
2023-07-20,13.99,16.66,96.16000366210938,4565.5,5.243000030517578
2023-07-21,13.6,16.4,94.91999816894531,4564.75,5.248000144958496
2023-07-24,13.91,16.26,93.36000061035156,4583.5,5.25
2023-07-25,13.86,16.22,93.23999786376953,4596.0,5.264999866485596
2023-07-26,13.19,15.79,90.83999633789062,4595.25,5.26800012588501
2023-07-27,14.41,16.63,95.5199966430664,4564.25,5.26800012588501
2023-07-28,13.33,15.92,91.5999984741211,4606.5,5.255000114440918
2023-07-31,13.63,16.01,90.68000030517578,4614.5,5.248000144958496
2023-08-01,13.93,16.34,91.87999725341797,4601.25,5.260000228881836
2023-08-02,16.09,17.96,100.5199966430664,4537.25,5.260000228881836
2023-08-03,15.92,17.72,99.95999908447266,4521.75,5.257999897003174
2023-08-04,17.1,18.61,103.44000244140625,4498.0,5.252999782562256
2023-08-07,15.77,17.72,98.0,4537.75,5.260000228881836
2023-08-08,15.99,18.13,100.16000366210938,4518.5,5.275000095367432
2023-08-09,15.96,18.05,99.12000274658203,4485.75,5.28000020980835
2023-08-10,15.85,18.16,99.4800033569336,4485.75,5.26800012588501
2023-08-11,14.84,17.56,95.55999755859375,4480.75,5.264999866485596
2023-08-14,14.82,17.41,93.91999816894531,4506.0,5.269999980926514
2023-08-15,16.46,18.59,99.31999969482422,4454.0,5.28000020980835
2023-08-16,16.78,18.97,100.91999816894531,4420.0,5.284999847412109
2023-08-17,17.89,19.83,105.80000305175781,4384.5,5.2779998779296875
2023-08-18,17.3,19.24,103.12000274658203,4382.75,5.2779998779296875
2023-08-21,17.13,18.77,100.44000244140625,4412.5,5.28000020980835
2023-08-22,16.97,18.72,100.83999633789062,4399.25,5.295000076293945
2023-08-23,15.98,17.94,97.4800033569336,4447.0,5.295000076293945
2023-08-24,17.2,18.75,101.19999694824219,4386.0,5.302999973297119
2023-08-25,15.68,17.72,96.80000305175781,4414.25,5.315000057220459
2023-08-28,15.08,17.12,93.12000274658203,4442.25,5.322999954223633
2023-08-29,14.45,16.56,90.68000030517578,4506.75,5.320000171661377
2023-08-30,13.88,16.18,87.5999984741211,4524.25,5.315000057220459
2023-08-31,13.57,15.92,86.08000183105469,4516.0,5.297999858856201
2023-09-01,13.09,15.74,84.87999725341797,4521.5,5.26800012588501
2023-09-05,14.01,16.24,85.76000213623047,4502.5,5.2779998779296875
2023-09-06,14.45,16.61,87.12000274658203,4471.5,5.300000190734863
2023-09-07,14.4,16.58,86.95999908447266,4456.25,5.2829999923706055
2023-09-08,13.84,16.14,85.23999786376953,4461.75,5.293000221252441
2023-09-11,13.8,16.02,83.04000091552734,4490.25,5.293000221252441
2023-09-12,14.23,16.25,83.68000030517578,4465.0,5.304999828338623
2023-09-13,13.48,15.92,82.19999694824219,4468.75,5.304999828338623
2023-09-14,12.82,15.34,79.68000030517578,4506.0,5.295000076293945
2023-09-15,13.79,16.02,82.72000122070312,4491.72021484375,5.297999858856201
2023-09-18,14.0,16.13,82.16000366210938,4501.5,5.300000190734863
2023-09-19,14.11,16.13,81.5999984741211,4490.0,5.309999942779541
2023-09-20,15.14,16.81,84.63999938964844,4447.0,5.315000057220459
2023-09-21,17.54,18.24,91.4000015258789,4372.0,5.304999828338623
2023-09-22,17.2,18.09,91.5999984741211,4361.0,5.304999828338623
2023-09-25,16.9,18.02,91.4000015258789,4378.75,5.313000202178955
2023-09-26,18.94,19.72,100.68000030517578,4314.75,5.324999809265137
2023-09-27,18.22,19.11,95.83999633789062,4313.5,5.329999923706055
2023-09-28,17.34,18.38,91.5999984741211,4337.5,5.308000087738037
2023-09-29,17.52,18.51,93.19999694824219,4325.5,5.300000190734863
2023-10-02,17.61,18.62,93.5199966430664,4324.25,5.315000057220459
2023-10-03,19.78,20.41,102.23999786376953,4264.75,5.340000152587891
2023-10-04,18.58,19.52,97.04000091552734,4297.75,5.335000038146973
2023-10-05,18.49,19.5,95.87999725341797,4290.75,5.324999809265137
2023-10-06,17.45,18.73,94.4800033569336,4341.5,5.3480000495910645
2023-10-09,17.7,18.81,93.23999786376953,4368.75,5.3480000495910645
2023-10-10,17.03,18.27,90.12000274658203,4391.5,5.322999954223633
2023-10-11,16.09,17.63,88.5199966430664,4409.75,5.335000038146973
2023-10-12,16.69,18.09,90.4800033569336,4380.5,5.335000038146973
2023-10-13,19.32,20.57,101.4800033569336,4357.25,5.328000068664551
2023-10-16,17.21,18.79,91.63999938964844,4401.0,5.328000068664551
2023-10-17,17.88,19.26,94.16000366210938,4401.75,5.340000152587891
2023-10-18,19.22,20.47,99.91999816894531,4342.25,5.329999923706055
2023-10-19,21.4,22.19,104.91999816894531,4303.0,5.309999942779541
2023-10-20,21.71,22.44,105.76000213623047,4248.5,5.300000190734863
2023-10-23,20.37,21.33,102.04000091552734,4241.75,5.293000221252441
2023-10-24,18.97,20.21,97.63999938964844,4271.25,5.308000087738037
2023-10-25,20.19,21.33,103.80000305175781,4209.75,5.315000057220459
2023-10-26,20.68,21.57,104.76000213623047,4156.5,5.300000190734863
2023-10-27,21.27,22.27,108.16000366210938,4137.75,5.304999828338623
2023-10-30,19.75,20.8,100.27999877929688,4185.75,5.313000202178955
2023-10-31,18.14,19.49,93.68000030517578,4212.25,5.320000171661377
2023-11-01,16.87,18.55,89.5999984741211,4256.0,5.300000190734863
2023-11-02,15.66,17.8,86.63999938964844,4335.75,5.269999980926514
2023-11-03,14.91,17.22,84.5999984741211,4376.0,5.252999782562256
2023-11-06,14.89,17.03,81.80000305175781,4384.25,5.260000228881836
2023-11-07,14.81,16.92,81.36000061035156,4396.0,5.2729997634887695
2023-11-08,14.45,16.64,79.91999816894531,4399.5,5.26800012588501
2023-11-09,15.29,17.3,83.08000183105469,4362.25,5.263000011444092
2023-11-10,14.17,16.52,79.5199966430664,4430.5,5.25
2023-11-13,14.76,16.61,78.91999816894531,4425.25,5.260000228881836
2023-11-14,14.16,16.29,78.12000274658203,4511.0,5.252999782562256
2023-11-15,14.18,16.28,76.4000015258789,4519.25,5.255000114440918
2023-11-16,14.32,16.14,75.23999786376953,4523.25,5.243000030517578
2023-11-17,13.8,15.85,74.12000274658203,4527.5,5.232999801635742
2023-11-20,13.41,15.69,73.55999755859375,4562.25,5.23799991607666
2023-11-21,13.35,15.5,72.0,4551.25,5.255000114440918
2023-11-22,12.85,15.48,72.68000030517578,4567.25,5.264999866485596
2023-11-23,12.8,15.48,72.68000030517578,4569.5,5.264999866485596
2023-11-24,12.46,15.12,69.55999755859375,4568.25,5.252999782562256
2023-11-27,12.69,15.34,69.95999908447266,4561.0,5.257999897003174
2023-11-28,12.69,15.24,69.12000274658203,4563.0,5.260000228881836
2023-11-29,12.98,15.51,70.16000366210938,4559.25,5.239999771118164
2023-11-30,12.92,15.44,69.04000091552734,4576.75,5.23799991607666
2023-12-01,12.63,15.36,68.5999984741211,4600.75,5.215000152587891
2023-12-04,13.08,15.68,69.0,4576.5,5.2230000495910645
2023-12-05,12.85,15.57,68.36000061035156,4575.0,5.243000030517578
2023-12-06,12.97,15.74,68.80000305175781,4556.0,5.243000030517578
2023-12-07,13.06,15.65,68.80000305175781,4589.5,5.232999801635742
2023-12-08,12.35,15.16,66.80000305175781,4607.5,5.232999801635742
2023-12-11,12.63,15.19,65.36000061035156,4626.0,5.232999801635742
2023-12-12,12.07,14.83,63.52000045776367,4645.75,5.248000144958496
2023-12-13,12.19,14.66,62.68000030517578,4708.25,5.2230000495910645
2023-12-14,12.48,14.79,62.439998626708984,4721.75,5.215000152587891
2023-12-15,12.28,15.13,64.4000015258789,4694.27001953125,5.224999904632568
2023-12-18,12.56,15.47,64.55999755859375,4793.0,5.224999904632568
2023-12-19,12.53,15.64,65.55999755859375,4820.25,5.23799991607666
2023-12-20,13.67,16.58,69.5999984741211,4749.75,5.230000019073486
2023-12-21,13.65,16.3,67.87999725341797,4796.75,5.210000038146973
2023-12-22,13.03,15.99,66.31999969482422,4805.25,5.208000183105469
2023-12-26,12.99,15.88,64.5199966430664,4825.0,5.203000068664551
2023-12-27,12.43,15.27,61.91999816894531,4833.5,5.235000133514404
2023-12-28,12.47,15.23,61.79999923706055,4832.25,5.2179999351501465
2023-12-29,12.45,15.26,62.040000915527344,4820.0,5.179999828338623
